FPR,TPR
2.13327E-06,0.14106225
4.5786E-06,0.15648201
7.05654E-06,0.158766419
9.53307E-06,0.16162193
1.20053E-05,0.166190748
1.44833E-05,0.168475157
1.69641E-05,0.169617362
1.94406E-05,0.172472873
2.19214E-05,0.173615077
2.4405E-05,0.173615077
2.68844E-05,0.175328384
2.93666E-05,0.175899486
3.18445E-05,0.178183895
3.43253E-05,0.179326099
3.68075E-05,0.179897202
3.92812E-05,0.183894917
4.17535E-05,0.188463735
4.42371E-05,0.188463735
4.67193E-05,0.189034837
4.91986E-05,0.190748144
5.16808E-05,0.191319246
5.41531E-05,0.195888064
5.66325E-05,0.197601371
5.91133E-05,0.198743575
6.15926E-05,0.200456882
6.40762E-05,0.200456882
6.65584E-05,0.201027984
6.90406E-05,0.201599086
7.15243E-05,0.201599086
7.40008E-05,0.204454597
7.6483E-05,0.2050257
7.89666E-05,0.2050257
8.14488E-05,0.205596802
8.39324E-05,0.205596802
8.64161E-05,0.205596802
8.88983E-05,0.206167904
9.13805E-05,0.206739006
9.38627E-05,0.207310109
9.63463E-05,0.207310109
9.88285E-05,0.207881211
0.000101312,0.207881211
0.000103796,0.207881211
0.000106278,0.208452313
0.000108759,0.209594517
0.000111241,0.21016562
0.000113722,0.211307824
0.000116205,0.211307824
0.000118685,0.213021131
0.000121167,0.213592233
0.000123648,0.214734437
0.00012613,0.21530554
0.000128612,0.215876642
0.000131094,0.216447744
0.000133576,0.217018846
0.000136057,0.218161051
0.000138537,0.219874358
0.00014102,0.219874358
0.000143504,0.219874358
0.000145985,0.221016562
0.000148468,0.221016562
0.00015095,0.221587664
0.000153433,0.222158766
0.000155916,0.222158766
0.0001584,0.222158766
0.000160883,0.222158766
0.000163364,0.223300971
0.000165848,0.223300971
0.000168332,0.223300971
0.000170814,0.223872073
0.000173296,0.224443175
0.00017578,0.224443175
0.000178263,0.224443175
0.000180744,0.22558538
0.000183223,0.227298686
0.000185707,0.227298686
0.000188191,0.227298686
0.00019067,0.229011993
0.000193154,0.229011993
0.000195636,0.229583095
0.000198118,0.230154198
0.000200597,0.231867504
0.000203079,0.232438607
0.000205563,0.232438607
0.000208047,0.232438607
0.000210529,0.233009709
0.000213011,0.233580811
0.000215495,0.233580811
0.000217977,0.234151913
0.000220456,0.23586522
0.00022294,0.23586522
0.000225422,0.236436322
0.000227904,0.237007424
0.000230388,0.237007424
0.000232869,0.238149629
0.000235352,0.238149629
0.000237836,0.238149629
0.00024032,0.238149629
0.000242798,0.240434038
0.00024528,0.24100514
0.000247762,0.241576242
0.000250246,0.241576242
0.000252729,0.241576242
0.000255213,0.241576242
0.000257695,0.242147344
0.000260179,0.242147344
0.000262662,0.242147344
0.000265146,0.242147344
0.000267628,0.242718447
0.000270107,0.244431753
0.000272591,0.244431753
0.000275075,0.244431753
0.000277557,0.245002856
0.000280039,0.245573958
0.000282521,0.24614506
0.000285005,0.24614506
0.000287489,0.24614506
0.000289972,0.24614506
0.000292454,0.246716162
0.000294937,0.247287264
0.00029742,0.247287264
0.000299904,0.247287264
0.000302385,0.248429469
0.000304868,0.248429469
0.000307352,0.248429469
0.000309835,0.248429469
0.000312318,0.249000571
0.0003148,0.249571673
0.000317283,0.249571673
0.000319766,0.250142776
0.000322246,0.25128498
0.00032473,0.25128498
0.000327214,0.25128498
0.000329696,0.251856082
0.000332179,0.251856082
0.000334663,0.251856082
0.000337147,0.251856082
0.00033963,0.251856082
0.000342113,0.252427184
0.000344593,0.253569389
0.000347076,0.254140491
0.000349558,0.254711593
0.000352041,0.254711593
0.000354525,0.254711593
0.000357006,0.255853798
0.000359487,0.256996002
0.00036197,0.256996002
0.000364452,0.257567105
0.000366935,0.258138207
0.000369417,0.258709309
0.0003719,0.258709309
0.000374384,0.258709309
0.000376866,0.259280411
0.00037935,0.259280411
0.000381832,0.259851513
0.000384316,0.259851513
0.000386798,0.260422616
0.00038928,0.260993718
0.000391764,0.260993718
0.000394247,0.260993718
0.000396731,0.260993718
0.000399213,0.26156482
0.000401694,0.262707025
0.000404175,0.263849229
0.000406657,0.264420331
0.00040914,0.264420331
0.000411623,0.264991433
0.000414106,0.264991433
0.00041659,0.264991433
0.000419074,0.264991433
0.000421554,0.266133638
0.000424037,0.26670474
0.00042652,0.26670474
0.000429004,0.26670474
0.000431486,0.267275842
0.00043397,0.267275842
0.000436452,0.267846945
0.000438935,0.267846945
0.000441418,0.268418047
0.000443901,0.268418047
0.000446385,0.268418047
0.000448867,0.268989149
0.000451349,0.269560251
0.000453833,0.269560251
0.000456314,0.270702456
0.000458796,0.271273558
0.000461278,0.27184466
0.00046376,0.272415762
0.000466244,0.272415762
0.000468727,0.272415762
0.000471211,0.272415762
0.000473692,0.273557967
0.000476175,0.273557967
0.000478659,0.273557967
0.000481143,0.273557967
0.000483626,0.273557967
0.00048611,0.273557967
0.000488592,0.274129069
0.000491074,0.274700171
0.000493558,0.274700171
0.00049604,0.275271274
0.000498521,0.276413478
0.000501005,0.276413478
0.000503488,0.276413478
0.000505972,0.276413478
0.000508454,0.27698458
0.000510938,0.27698458
0.000513421,0.27698458
0.000515903,0.277555682
0.000518386,0.278126785
0.000520869,0.278126785
0.000523353,0.278126785
0.000525837,0.278126785
0.000528319,0.278697887
0.000530802,0.278697887
0.000533286,0.278697887
0.00053577,0.278697887
0.000538249,0.280411194
0.000540733,0.280411194
0.000543216,0.280411194
0.000545698,0.280982296
0.000548182,0.280982296
0.000550666,0.280982296
0.000553148,0.281553398
0.000555631,0.281553398
0.000558115,0.281553398
0.000560599,0.281553398
0.000563082,0.281553398
0.000565565,0.2821245
0.000568048,0.2821245
0.000570532,0.2821245
0.000573015,0.2821245
0.000575499,0.2821245
0.000577983,0.2821245
0.000580462,0.283837807
0.000582946,0.283837807
0.000585429,0.283837807
0.000587913,0.283837807
0.000590396,0.283837807
0.00059288,0.283837807
0.000595361,0.284980011
0.000597843,0.285551114
0.000600327,0.285551114
