FPR,TPR
0,0
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000136718,0.003997716
0.000273435,0.009137636
0.000430039,0.013706453
0.000430039,0.013706453
0.000430039,0.013706453
0.000430039,0.013706453
0.000430039,0.013706453
0.000430039,0.013706453
0.000430039,0.013706453
0.000569243,0.017704169
0.000569243,0.017704169
0.000569243,0.017704169
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
0.000693531,0.021701885
